src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_sent,bytes_received,packets,label
10.52.123.233,187.22.191.178,31734,443,tcp,0.7612089033418756,144,215,4,c2_beacon
192.168.133.1,136.233.58.99,50162,443,udp,4.454339141855472,2749,8155,15,benign
10.231.157.177,28.18.1.223,23794,8080,tcp,0.32924416894343655,157,791,8,c2_beacon
192.168.186.142,61.21.155.94,29586,5595,tcp,0.19332643667175625,173,84,5,port_scan
172.22.4.186,132.182.174.71,52117,445,tcp,1.667029254454178,623,630,10,brute_force
192.168.196.20,106.167.77.174,62290,445,tcp,0.9136375081088939,312,186,5,brute_force
192.168.54.109,150.10.31.70,50977,39319,tcp,0.2684733490880505,157,363,1,port_scan
192.168.159.230,32.41.46.207,11288,443,tcp,0.693880764463703,160,320,4,c2_beacon
10.190.200.26,151.149.194.112,59460,8443,tcp,0.8719614903967124,258,426,7,c2_beacon
172.27.152.13,116.113.31.207,45712,22,tcp,1.1035790444054123,570,428,8,brute_force
172.29.181.89,78.191.64.128,47989,443,tcp,0.4525100078641014,276,602,7,c2_beacon
192.168.238.98,180.66.225.234,39228,8080,tcp,0.18696770403836893,190,658,8,c2_beacon
10.139.27.83,54.118.218.228,6012,43163,tcp,0.13528201531956702,123,389,1,port_scan
172.18.84.99,57.229.181.6,2080,80,udp,2.2596909139977495,6515,16688,33,benign
192.168.95.42,95.207.196.88,42756,22,tcp,0.7151532748178555,585,764,3,brute_force
172.28.44.247,105.139.116.210,43755,8080,tcp,0.3759330984975717,200,612,3,c2_beacon
10.153.205.46,136.253.97.76,54012,123,tcp,2.4494489814806033,6521,13057,29,benign
10.209.127.223,202.9.128.9,54938,22,tcp,1.318942790104349,643,52,8,brute_force
172.24.243.21,61.218.109.2,50901,3389,tcp,0.47674038877197833,733,138,3,brute_force
172.20.158.164,68.72.122.211,59691,80,tcp,3.336224099809869,2347,10720,17,benign
10.166.209.151,211.248.125.52,32135,8443,tcp,0.3214557453577856,203,781,8,c2_beacon
10.190.200.26,151.149.194.112,23718,8443,tcp,0.32025344280222756,137,255,2,c2_beacon
10.52.123.233,187.22.191.178,58856,443,tcp,0.7538634012102976,143,324,7,c2_beacon
172.23.172.228,185.13.103.239,1755,80,udp,5.194902948077122,4906,5186,15,benign
192.168.148.230,59.51.46.72,29902,8443,tcp,0.14700885610404352,109,446,2,c2_beacon
172.24.84.90,210.65.130.74,4172,123,udp,2.496903398565092,4760,4411,14,benign
172.20.107.131,171.247.62.137,28173,14933,tcp,0.31710463264920463,273,372,1,port_scan
10.63.165.148,59.161.18.0,4395,80,tcp,2.427335637879372,4156,9776,20,benign
172.31.202.54,112.186.227.13,63545,8080,tcp,0.5304352666581517,334,443,5,c2_beacon
192.168.175.53,132.195.97.193,22088,80,tcp,3.893916437268918,8396,2680,19,benign
172.18.237.239,195.101.167.122,59671,19184,tcp,0.09167016528190473,100,108,3,port_scan
10.149.223.25,165.2.137.79,31346,123,tcp,2.314512803282721,5876,6966,19,benign
172.31.10.63,52.9.100.148,48818,3389,tcp,0.8106115796531763,200,209,6,brute_force
172.25.200.168,5.88.62.155,46727,55175,tcp,0.1464034682624006,242,278,5,port_scan
192.168.101.247,9.214.83.251,53509,123,tcp,2.6854932275967576,5860,9821,23,benign
172.26.144.179,36.11.41.59,46209,8080,tcp,0.4943067873047538,308,513,7,c2_beacon
10.127.239.30,154.154.117.58,5846,53,udp,1.1263745561224139,1054,618,3,benign
10.155.81.201,218.125.239.173,46784,22,tcp,0.6384455236561766,603,395,9,brute_force
10.79.73.120,100.248.240.81,7695,3389,tcp,1.3351554066888673,558,576,9,brute_force
10.115.185.179,48.206.175.205,54075,53,tcp,2.982144182278366,4763,1993,11,benign
172.28.206.190,17.238.171.175,31232,445,tcp,0.46664913484734905,959,641,10,brute_force
172.17.63.131,171.150.125.10,60992,24296,tcp,0.18855801498198105,224,271,3,port_scan
172.26.30.63,75.81.250.141,39895,20353,tcp,0.36107481968150423,242,297,5,port_scan
10.223.28.194,152.236.51.189,45713,524,tcp,0.13742350717466506,234,204,3,port_scan
10.220.74.145,2.7.76.69,10281,3389,tcp,0.673964373541683,719,309,2,brute_force
192.168.57.117,82.199.108.164,30056,22,tcp,0.7960114088282387,969,731,9,brute_force
10.172.217.235,81.246.157.184,52999,22,tcp,1.0548374099146616,413,183,9,brute_force
10.157.235.55,98.211.21.23,15413,4097,tcp,0.021984071434736824,297,349,4,port_scan
192.168.243.68,39.12.242.30,34173,80,udp,2.7754973169361823,4512,12717,24,benign
10.113.238.15,19.181.86.195,27785,58894,tcp,0.18443262767221286,100,28,1,port_scan
192.168.177.35,16.143.147.66,39576,28916,tcp,0.28556883718618065,82,109,2,port_scan
10.149.66.38,67.196.173.18,51061,8080,tcp,0.5813468543428983,198,465,4,c2_beacon
192.168.245.125,139.66.95.237,53100,445,tcp,0.7547158988275844,797,788,8,brute_force
172.24.243.21,61.218.109.2,28422,3389,tcp,0.6961941092154643,942,218,2,brute_force
172.29.97.99,104.187.90.141,52122,445,tcp,0.7063061536267947,991,269,4,brute_force
172.26.151.67,176.64.202.47,30046,8443,tcp,0.3073252275389445,398,690,2,c2_beacon
10.173.143.76,129.73.212.170,8741,443,tcp,3.580027537662935,5487,24119,40,benign
192.168.125.36,18.175.63.153,29274,80,udp,1.7054210209257161,3211,5257,12,benign
10.62.192.66,66.101.193.99,39023,8443,tcp,0.4324445353650693,360,742,3,c2_beacon
10.220.74.145,2.7.76.69,26760,3389,tcp,0.6450065272779688,820,448,9,brute_force
192.168.53.27,7.18.79.70,57441,80,udp,2.933313277375617,6867,9373,24,benign
192.168.130.146,101.131.16.104,37968,443,tcp,0.1679197578805638,395,190,2,c2_beacon
192.168.53.53,177.49.65.33,26468,445,tcp,0.8044551223031656,483,784,8,brute_force
192.168.238.98,180.66.225.234,13173,8080,tcp,0.5811078168961697,369,487,5,c2_beacon
172.16.67.175,209.47.7.44,24764,443,udp,3.884854477075615,7019,11524,28,benign
192.168.219.197,1.233.99.253,6172,445,tcp,0.7914354123796794,505,322,5,brute_force
172.31.27.125,48.234.30.231,9709,29547,tcp,0.25987989580189497,80,212,1,port_scan
172.29.112.122,33.135.14.56,47841,8080,tcp,0.4814931523854389,205,460,4,c2_beacon
192.168.231.248,153.7.22.150,36872,3389,tcp,0.4807326750669091,524,694,4,brute_force
192.168.160.248,25.113.175.213,61297,22,tcp,0.4563770831979759,895,249,8,brute_force
192.168.44.113,171.191.50.225,12415,8080,tcp,0.5462260822176231,172,220,4,c2_beacon
192.168.160.248,25.113.175.213,51129,22,tcp,1.5142571884476719,345,741,3,brute_force
192.168.217.26,77.217.155.127,39823,9388,tcp,0.2573290447314771,136,77,1,port_scan
192.168.65.175,21.172.164.33,56811,443,tcp,3.672981467113906,4541,1960,11,benign
10.141.219.68,42.83.210.97,52532,3389,tcp,0.9881925827110495,921,74,5,brute_force
10.247.150.72,92.213.221.125,52313,3389,tcp,0.8456729382082068,752,162,10,brute_force
172.20.244.49,214.148.75.170,30309,3389,tcp,1.5872677228627456,697,204,3,brute_force
192.168.92.206,211.67.68.222,47688,53,tcp,3.5189640947839673,5082,9560,21,benign
172.30.164.199,156.30.90.156,1270,8443,tcp,0.3924408405923334,400,109,4,c2_beacon
10.244.213.201,179.92.40.21,54608,22,tcp,0.8899286196322937,365,623,6,brute_force
10.37.3.50,1.84.102.6,22588,123,udp,3.1378310066395825,2528,2152,7,benign
10.223.28.194,152.236.51.189,60440,520,tcp,0.10688234046279578,42,81,3,port_scan
10.244.213.201,179.92.40.21,33597,22,tcp,1.3551531653327544,837,362,9,brute_force
10.172.217.235,81.246.157.184,47669,22,tcp,1.0442574381350656,762,634,7,brute_force
10.88.197.112,8.10.51.95,8427,8443,tcp,0.10120880928158732,320,426,3,c2_beacon
172.28.155.189,155.220.21.201,22159,36509,tcp,0.25092027547922213,58,3,2,port_scan
192.168.54.109,150.10.31.70,49930,39327,tcp,0.07260390273194298,226,375,5,port_scan
172.16.12.11,90.225.90.247,3401,3389,tcp,0.4376723815014777,521,783,9,brute_force
10.220.139.120,151.0.139.175,48798,22,tcp,1.0048215525014588,349,279,10,brute_force
172.21.13.155,79.126.174.245,22192,22,tcp,0.8523426448160819,276,51,6,brute_force
10.113.97.174,28.116.41.236,55206,22,tcp,1.1780842780172038,780,743,10,brute_force
10.131.134.227,153.182.106.27,33276,30310,tcp,0.3025347126854733,272,30,3,port_scan
192.168.127.171,77.35.95.87,7917,53,udp,3.0684208282943244,4103,10272,20,benign
172.17.63.131,171.150.125.10,25792,24301,tcp,0.39418459397197114,238,49,2,port_scan
10.177.188.150,46.68.165.162,28287,445,tcp,0.11757445875993566,368,525,10,brute_force
10.222.81.250,125.4.126.121,16074,22,tcp,1.647355261662296,721,247,9,brute_force
10.44.77.91,32.124.51.185,37452,22,tcp,1.6275019493954077,888,520,9,brute_force
10.211.97.238,175.76.46.97,40960,25079,tcp,0.25028748353399716,64,344,4,port_scan
10.209.127.223,202.9.128.9,59260,22,tcp,1.3806314092311247,263,108,5,brute_force
172.19.95.50,22.180.89.36,28090,443,tcp,1.136928209539049,766,15085,19,benign
172.22.14.149,107.197.173.169,42344,445,tcp,0.5347790606885388,862,500,9,brute_force
172.26.43.54,25.97.64.63,21181,443,tcp,0.6460523175076082,275,679,6,c2_beacon
10.196.40.197,169.188.163.151,24490,42499,tcp,0.20640712685087145,58,8,3,port_scan
192.168.161.157,77.140.199.2,43874,443,tcp,0.853344485868587,265,684,8,c2_beacon
10.68.163.64,32.147.167.174,25407,19467,tcp,0.2951678162207907,273,80,5,port_scan
10.22.43.130,159.94.181.96,50791,3389,tcp,0.9171270269822813,906,391,10,brute_force
192.168.89.169,213.99.173.38,52035,8080,tcp,0.6483343833138233,281,501,4,c2_beacon
172.16.168.188,171.172.140.194,10259,3389,tcp,1.773534278526836,831,390,4,brute_force
172.27.165.179,156.208.147.145,33871,44161,tcp,0.2655276715990202,248,5,2,port_scan
172.19.205.54,186.9.84.228,47774,38796,tcp,0.29266783760872983,55,11,3,port_scan
192.168.101.18,155.125.160.229,9055,22,tcp,0.9119757965994978,905,773,8,brute_force
192.168.67.32,47.148.251.91,31013,3389,tcp,1.5210701576573373,596,671,8,brute_force
192.168.159.24,105.16.161.124,15599,80,udp,3.745848518455193,6642,4429,18,benign
10.88.162.96,59.90.244.164,31598,22,tcp,1.384853663434791,519,641,7,brute_force
10.177.188.150,46.68.165.162,2587,445,tcp,0.35589439944672185,878,330,9,brute_force
192.168.57.2,122.146.127.28,52305,8443,tcp,0.5947317936588453,140,118,5,c2_beacon
10.109.253.192,139.201.241.189,58706,123,udp,4.138041564705049,5328,18069,32,benign
10.80.77.174,148.187.117.250,27517,8443,tcp,0.3240009726944225,400,209,5,c2_beacon
192.168.133.227,215.236.18.186,42682,443,tcp,0.38709129395729003,228,731,4,c2_beacon
10.248.49.19,82.64.182.89,17717,53016,tcp,0.1031388810373783,278,14,1,port_scan
10.233.101.85,192.85.84.53,48466,443,tcp,3.3980757317835586,7292,1424,15,benign
192.168.90.23,111.187.122.239,29226,443,tcp,0.34884898548701415,83,653,2,c2_beacon
192.168.252.77,43.84.144.157,13278,445,tcp,0.9871774929204691,401,587,5,brute_force
172.23.142.203,131.200.135.68,5717,22,tcp,1.292188975625273,891,698,10,brute_force
192.168.44.113,171.191.50.225,22964,8080,tcp,0.8051619916032209,155,203,4,c2_beacon
10.140.191.113,90.226.227.109,9596,8443,tcp,0.3262060110004581,135,351,6,c2_beacon
10.210.236.6,221.124.208.111,61543,443,udp,3.2103002550325295,8164,10692,29,benign
172.31.27.125,48.234.30.231,48147,29544,tcp,0.21791511457167867,229,42,5,port_scan
192.168.181.6,29.166.132.34,16857,443,tcp,0.31482574959483667,111,626,8,c2_beacon
172.29.97.99,104.187.90.141,34881,445,tcp,0.8093775003816045,984,433,8,brute_force
10.53.9.198,60.112.49.23,8501,8080,tcp,0.40546374276097263,313,778,5,c2_beacon
192.168.187.39,88.246.91.13,62015,123,udp,3.5290932916894473,4690,13419,25,benign
192.168.110.164,145.172.175.150,1669,600,tcp,0.19714638014407077,162,193,2,port_scan
172.26.43.54,25.97.64.63,35108,443,tcp,0.3839502095513581,152,522,3,c2_beacon
172.26.107.122,62.20.53.86,15591,445,tcp,0.24985988274411997,706,233,2,brute_force
172.17.63.131,171.150.125.10,63767,24304,tcp,0.16703204654398512,160,346,3,port_scan
192.168.70.136,128.102.86.33,60704,22,tcp,1.2243523149224607,953,733,3,brute_force
192.168.230.201,58.237.207.7,13636,123,udp,2.669483870771485,2642,1442,6,benign
192.168.181.6,29.166.132.34,40927,443,tcp,0.5998941527610626,204,233,7,c2_beacon
10.145.218.91,3.213.184.205,53991,80,tcp,2.558738842529736,7173,10506,27,benign
172.18.207.13,123.172.128.38,34598,123,tcp,3.138690663893433,5595,21581,37,benign
192.168.43.60,124.145.88.16,16182,34282,tcp,0.32877200661243955,125,392,3,port_scan
172.20.210.8,131.58.186.125,39675,22,tcp,1.227276523411525,786,172,8,brute_force
192.168.177.243,95.185.60.105,5886,80,tcp,2.9619236987245654,7251,6874,22,benign
192.168.209.40,54.73.255.105,46926,2047,tcp,0.3374384260465178,58,260,2,port_scan
172.27.152.13,116.113.31.207,25022,22,tcp,1.1878836290581334,302,261,9,brute_force
192.168.159.230,32.41.46.207,28534,443,tcp,0.8144180152625848,202,520,2,c2_beacon
10.22.36.78,123.102.248.93,19365,20541,tcp,0.14521003046346614,106,26,4,port_scan
172.21.109.141,123.239.56.139,36190,443,tcp,0.42954618380490095,369,145,3,c2_beacon
10.232.3.205,73.188.195.45,63357,443,udp,3.2563520046235785,5373,11099,23,benign
10.53.9.198,60.112.49.23,59505,8080,tcp,0.3688475343905632,146,764,2,c2_beacon
10.209.127.223,202.9.128.9,12928,22,tcp,0.17469856441733367,452,372,3,brute_force
10.217.246.85,219.131.102.241,56568,8080,tcp,0.5860956673062725,338,455,8,c2_beacon
172.26.212.39,210.218.216.208,24343,3389,tcp,0.8717378752485712,248,653,8,brute_force
172.26.228.88,120.21.129.23,25765,11668,tcp,0.3213384613296031,89,326,5,port_scan
172.20.53.171,170.58.139.125,6247,45527,tcp,0.30435470023981653,112,312,1,port_scan
172.18.3.243,91.205.133.99,45824,46619,tcp,0.19466901650674182,81,3,3,port_scan
172.26.212.39,210.218.216.208,2325,3389,tcp,1.0238239380041372,335,460,8,brute_force
192.168.159.230,32.41.46.207,12082,443,tcp,0.687526888240012,131,196,8,c2_beacon
172.18.80.64,78.14.37.235,7042,443,udp,1.2278420313551486,7019,7567,23,benign
172.17.209.60,169.165.242.185,45314,123,tcp,2.903602905380162,10969,15487,40,benign
192.168.94.196,7.188.57.118,46651,123,tcp,3.650109172135121,4714,9166,20,benign
10.79.73.120,100.248.240.81,11841,3389,tcp,1.5385435541040606,640,143,4,brute_force
10.79.73.120,100.248.240.81,60226,3389,tcp,0.666653761229633,935,232,5,brute_force
10.55.123.176,221.146.104.228,42767,1942,tcp,0.31815503612980656,120,160,4,port_scan
10.71.98.39,203.152.45.198,5549,123,tcp,2.8712925489496857,3296,10974,19,benign
172.28.153.101,96.129.49.46,57184,443,tcp,0.418709377897406,132,661,7,c2_beacon
172.22.14.149,107.197.173.169,32646,445,tcp,0.8864080829758458,646,136,10,brute_force
172.28.206.190,17.238.171.175,2901,445,tcp,1.0670195622911205,257,220,7,brute_force
10.200.104.89,82.78.38.75,23593,15471,tcp,0.24011801974195582,288,13,5,port_scan
10.221.54.139,140.248.168.254,57445,53,udp,3.1394969393158965,7012,9162,25,benign
172.30.3.210,96.55.69.209,27277,80,udp,1.7873136444387616,5202,11691,24,benign
192.168.243.42,121.125.64.232,12572,8443,tcp,0.25999393387310954,262,457,3,c2_beacon
172.26.144.179,36.11.41.59,45281,8080,tcp,0.6464763503518052,179,585,6,c2_beacon
172.22.54.132,50.59.4.209,62591,47852,tcp,0.22225399648078184,283,197,5,port_scan
192.168.95.42,95.207.196.88,51446,22,tcp,0.39660184632942896,950,258,5,brute_force
172.30.26.147,133.50.76.49,58062,123,tcp,2.4547796178309653,6359,6489,20,benign
192.168.125.3,222.255.43.152,12648,3389,tcp,1.4109801769199306,698,417,10,brute_force
10.113.38.198,160.44.64.66,55508,443,tcp,0.6233215459593339,163,397,7,c2_beacon
172.29.181.89,78.191.64.128,24019,443,tcp,0.6222912691928393,358,402,6,c2_beacon
10.88.162.96,59.90.244.164,56138,22,tcp,0.6509236064984254,813,267,3,brute_force
192.168.150.85,76.248.252.155,43466,445,tcp,0.8676598106176984,487,498,8,brute_force
192.168.96.71,18.244.239.216,29935,443,udp,5.444116910398671,4881,8286,19,benign
172.21.154.169,62.17.242.9,41780,443,udp,2.8456116071712,1326,14131,19,benign
192.168.245.125,139.66.95.237,39614,445,tcp,1.1767457707107802,328,336,5,brute_force
172.29.97.99,104.187.90.141,43745,445,tcp,1.03805493018152,793,132,3,brute_force
10.155.97.20,195.199.32.154,65424,8443,tcp,0.5707470503390321,96,246,3,c2_beacon
172.20.244.49,214.148.75.170,46713,3389,tcp,0.3322823368545973,882,780,7,brute_force
192.168.110.164,145.172.175.150,4371,602,tcp,0.23653740944731097,125,227,3,port_scan
192.168.53.53,177.49.65.33,15832,445,tcp,0.5918972223791907,840,737,9,brute_force
172.18.174.65,54.20.110.63,43501,123,tcp,2.457399189170081,12233,12310,39,benign
172.26.223.137,106.198.126.25,42249,22,tcp,0.5313559921091235,636,310,2,brute_force
172.23.167.214,53.187.184.53,41389,123,tcp,5.063365948077307,9964,1106,20,benign
172.26.151.67,176.64.202.47,12881,8443,tcp,0.2649112870255063,399,757,5,c2_beacon
192.168.70.136,128.102.86.33,8501,22,tcp,0.8607919267902819,319,792,2,brute_force
172.21.196.218,200.77.87.69,10545,123,tcp,3.7724479695529363,5036,13011,26,benign
10.79.73.120,100.248.240.81,14275,3389,tcp,0.5980168340226302,313,413,3,brute_force
10.62.192.66,66.101.193.99,55381,8443,tcp,0.3921156144299783,120,762,4,c2_beacon
172.27.97.70,86.176.45.146,16512,53,udp,4.105764377282439,3962,12558,22,benign
172.21.109.31,60.15.109.192,37779,26756,tcp,0.2769401027017049,97,141,3,port_scan
192.168.95.42,95.207.196.88,26951,22,tcp,1.7134514315913418,366,227,9,brute_force
172.21.64.182,217.251.231.129,37173,123,udp,3.637852002567503,4959,8042,19,benign
192.168.166.206,153.38.175.117,19284,51052,tcp,0.15104966498473682,77,290,1,port_scan
192.168.89.199,176.234.208.118,22452,8443,tcp,0.05339707199131105,80,279,7,c2_beacon
172.26.151.67,176.64.202.47,54105,8443,tcp,0.8598127503275343,256,444,6,c2_beacon
10.101.10.67,174.161.30.116,4343,443,tcp,0.7038229322429739,188,116,6,c2_beacon
172.26.107.122,62.20.53.86,56130,445,tcp,0.627881398126134,541,181,9,brute_force
10.231.157.177,28.18.1.223,28808,8080,tcp,0.39572157306813405,242,776,8,c2_beacon
192.168.90.171,1.64.66.126,16754,443,udp,4.080000028032705,3830,4241,12,benign
172.27.152.13,116.113.31.207,52561,22,tcp,0.616603599880617,945,175,6,brute_force
192.168.219.197,1.233.99.253,14727,445,tcp,0.3184123313706959,211,636,6,brute_force
10.39.182.0,182.210.24.27,63778,123,tcp,2.3973752608026495,3949,5853,14,benign
192.168.137.183,211.6.211.72,56839,445,tcp,0.9096962034873334,226,56,2,brute_force
172.30.164.199,156.30.90.156,51165,8443,tcp,0.40347136114682036,115,232,5,c2_beacon
172.21.109.31,60.15.109.192,50784,26755,tcp,0.3829266143708788,275,176,5,port_scan
192.168.101.18,155.125.160.229,18512,22,tcp,1.042412207726669,231,766,4,brute_force
10.38.140.51,165.173.167.122,61754,123,tcp,2.209784281624269,1202,12367,17,benign
10.170.148.254,84.24.118.88,28640,8443,tcp,0.49473391698146263,190,189,7,c2_beacon
172.29.97.99,104.187.90.141,57048,445,tcp,0.26437482394512823,613,700,5,brute_force
10.79.73.120,100.248.240.81,34108,3389,tcp,0.5528532523306028,532,481,3,brute_force
192.168.53.53,177.49.65.33,10770,445,tcp,0.9184700710898563,535,784,2,brute_force
10.153.179.111,23.110.178.18,7009,80,udp,2.3458258296969365,9300,9704,30,benign
172.29.112.122,33.135.14.56,29147,8080,tcp,0.34901523457259753,390,228,4,c2_beacon
172.16.248.176,17.54.21.83,48670,123,tcp,2.429153822934723,2706,16777,25,benign
192.168.243.42,121.125.64.232,24512,8443,tcp,0.4916466605868407,323,613,3,c2_beacon
192.168.44.21,145.80.138.7,2236,443,udp,2.885358575953393,7238,4033,19,benign
192.168.1.218,137.69.66.183,59878,8443,tcp,0.6396609731551276,380,651,4,c2_beacon
10.44.77.91,32.124.51.185,2461,22,tcp,1.0959617278043678,575,540,3,brute_force
10.141.199.45,118.15.46.152,42221,27310,tcp,0.07464506357271528,192,164,1,port_scan
10.13.178.212,84.50.182.151,26452,53,udp,2.902982797869069,5431,14771,28,benign
192.168.244.19,115.71.226.32,44761,22,tcp,1.211351344611962,807,214,2,brute_force
192.168.45.109,221.24.245.117,50317,80,tcp,4.596604171040395,8905,12182,32,benign
10.68.163.64,32.147.167.174,30806,19461,tcp,0.14989456387850933,126,88,5,port_scan
192.168.185.73,3.241.223.120,54616,443,udp,2.693491252811278,5736,9233,22,benign
172.16.168.188,171.172.140.194,14943,3389,tcp,1.3116734077444718,980,167,4,brute_force
10.155.81.201,218.125.239.173,40384,22,tcp,0.7694814455663754,381,354,3,brute_force
172.24.99.44,139.143.42.45,47882,443,udp,3.016104626841778,7414,13894,31,benign
172.27.163.209,183.145.161.156,26923,53,tcp,2.836738131444007,8546,4564,22,benign
172.25.59.8,73.46.28.98,50360,3389,tcp,0.9433455502851884,633,219,3,brute_force
10.74.175.253,76.59.119.48,26161,123,tcp,1.4078086923428874,8927,9798,29,benign
